Player,Season,N_teams
Tomáš Plekanec,2015,1
Tomáš Plekanec,2016,1
Tomáš Plekanec,2017,1
Tomáš Plekanec,2018,2
Tomáš Plekanec,2019,1
Tomáš Plíhal,2007,1
Tomáš Plíhal,2008,1
Tomáš Plíhal,2009,1
Tomáš Pöpperle,2007,1
Tomáš Surový,2006,1
Tomáš Tatar,2011,1
Tomáš Tatar,2013,1
Tomáš Tatar,2014,1
Tomáš Tatar,2015,1
Tomáš Tatar,2016,1
Tomáš Tatar,2017,1
Tomáš Tatar,2018,2
Tomáš Tatar,2019,1
Tomáš Tatar,2020,1
Tomáš Tatar,2021,1
Tomáš Tatar,2022,1
Tomáš Tatar,2023,1
Tomáš Vincour,2011,1
Tomáš Vincour,2012,1
Tomáš Vincour,2013,2
Tomáš Vincour,2015,1
Tomáš Vokoun,2006,1
Tomáš Vokoun,2007,1
Tomáš Vokoun,2008,1
Tomáš Vokoun,2009,1
Tomáš Vokoun,2010,1
Tomáš Vokoun,2011,1
Tomáš Vokoun,2012,1
Tomáš Vokoun,2013,1
Toni Lydman,2006,1
Toni Lydman,2007,1
Toni Lydman,2008,1
Toni Lydman,2009,1
Toni Lydman,2010,1
Toni Lydman,2011,1
Toni Lydman,2012,1
Toni Lydman,2013,1
Tony Amonte,2006,1
Tony Amonte,2007,1
Tony Salmelainen,2007,1
Torey Krug,2012,1
Torey Krug,2013,1
Torey Krug,2014,1
Torey Krug,2015,1
Torey Krug,2016,1
Torey Krug,2017,1
Torey Krug,2018,1
Torey Krug,2019,1
Torey Krug,2020,1
Torey Krug,2021,1
Torey Krug,2022,1
Torey Krug,2023,1
Torrey Mitchell,2008,1
Torrey Mitchell,2010,1
Torrey Mitchell,2011,1
Torrey Mitchell,2012,1
Torrey Mitchell,2013,1
Torrey Mitchell,2014,2
Torrey Mitchell,2015,2
Torrey Mitchell,2016,1
Torrey Mitchell,2017,1
Torrey Mitchell,2018,2
Travis Boyd,2018,1
Travis Boyd,2019,1
Travis Boyd,2020,1
Travis Boyd,2021,2
Travis Boyd,2022,1
Travis Boyd,2023,1
Travis Dermott,2018,1
Travis Dermott,2019,1
Travis Dermott,2020,1
Travis Dermott,2021,1
Travis Dermott,2022,2
Travis Dermott,2023,1
Travis Green,2006,1
Travis Green,2007,2
Travis Hamonic,2011,1
Travis Hamonic,2012,1
Travis Hamonic,2013,1
Travis Hamonic,2014,1
Travis Hamonic,2015,1
Travis Hamonic,2016,1
Travis Hamonic,2017,1
Travis Hamonic,2018,1
Travis Hamonic,2019,1
Travis Hamonic,2020,1
Travis Hamonic,2021,1
Travis Hamonic,2022,2
Travis Hamonic,2023,1
Travis Konecny,2017,1
Travis Konecny,2018,1
Travis Konecny,2019,1
Travis Konecny,2020,1
Travis Konecny,2021,1
Travis Konecny,2022,1
Travis Konecny,2023,1
Travis Moen,2006,1
Travis Moen,2007,1
Travis Moen,2008,1
Travis Moen,2009,2
Travis Moen,2010,1
Travis Moen,2011,1
Travis Moen,2012,1
Travis Moen,2013,1
Travis Moen,2014,1
Travis Moen,2015,2
Travis Moen,2016,1
Travis Morin,2011,1
Travis Morin,2014,1
Travis Morin,2015,1
Travis Roche,2007,1
Travis Sanheim,2018,1
Travis Sanheim,2019,1
Travis Sanheim,2020,1
Travis Sanheim,2021,1
Travis Sanheim,2022,1
Travis Sanheim,2023,1
Travis Turnbull,2012,1
Travis Zajac,2007,1
Travis Zajac,2008,1
Travis Zajac,2009,1
Travis Zajac,2010,1
Travis Zajac,2011,1
Travis Zajac,2012,1
Travis Zajac,2013,1
Travis Zajac,2014,1
Travis Zajac,2015,1
Travis Zajac,2016,1
Travis Zajac,2017,1
Travis Zajac,2018,1
Travis Zajac,2019,1
Travis Zajac,2020,1
Travis Zajac,2021,2
Trent Frederic,2019,1
Trent Frederic,2020,1
Trent Frederic,2021,1
Trent Frederic,2022,1
Trent Frederic,2023,1
Trent Hunter,2006,1
Trent Hunter,2007,1
Trent Hunter,2008,1
Trent Hunter,2009,1
Trent Hunter,2010,1
Trent Hunter,2011,1
Trent Hunter,2012,1
Trent Whitfield,2006,1
Trent Whitfield,2009,1
Trent Whitfield,2010,1
Trent Whitfield,2012,1
Trevor Carrick,2016,1
Trevor Carrick,2018,1
Trevor Carrick,2019,1
Trevor Carrick,2020,1
Trevor Daley,2006,1
Trevor Daley,2007,1
Trevor Daley,2008,1
Trevor Daley,2009,1
Trevor Daley,2010,1
Trevor Daley,2011,1
Trevor Daley,2012,1
Trevor Daley,2013,1
Trevor Daley,2014,1
Trevor Daley,2015,1
Trevor Daley,2016,2
Trevor Daley,2017,1
Trevor Daley,2018,1
Trevor Daley,2019,1
Trevor Daley,2020,1
Trevor Frischmon,2010,1
Trevor Gillies,2006,1
Trevor Gillies,2010,1
Trevor Gillies,2011,1
Trevor Gillies,2012,1
Trevor Letowski,2006,1
Trevor Letowski,2007,1
Trevor Letowski,2008,1
Trevor Lewis,2009,1
Trevor Lewis,2010,1
Trevor Lewis,2011,1
Trevor Lewis,2012,1
Trevor Lewis,2013,1
Trevor Lewis,2014,1
Trevor Lewis,2015,1
Trevor Lewis,2016,1
Trevor Lewis,2017,1
Trevor Lewis,2018,1
Trevor Lewis,2019,1
Trevor Lewis,2020,1
Trevor Lewis,2021,1
Trevor Lewis,2022,1
Trevor Lewis,2023,1
Trevor Linden,2006,1
Trevor Linden,2007,1
Trevor Linden,2008,1
Trevor Moore,2019,1
Trevor Moore,2020,2
Trevor Moore,2021,1
Trevor Moore,2022,1
Trevor Moore,2023,1
Trevor Murphy,2018,1
Trevor Smith,2009,1
Trevor Smith,2012,1
Trevor Smith,2013,1
Trevor Smith,2014,1
Trevor Smith,2015,1
Trevor Smith,2017,1
Trevor Zegras,2021,1
Trevor Zegras,2022,1
Trevor Zegras,2023,1
Trevor van Riemsdyk,2015,1
Trevor van Riemsdyk,2016,1
Trevor van Riemsdyk,2017,1
Trevor van Riemsdyk,2018,1
Trevor van Riemsdyk,2019,1
Trevor van Riemsdyk,2020,1
Trevor van Riemsdyk,2021,1
Trevor van Riemsdyk,2022,1
Trevor van Riemsdyk,2023,1
Trey Fix-Wolansky,2022,1
Trey Fix-Wolansky,2023,1
Tristan Jarry,2017,1
Tristan Jarry,2018,1
Tristan Jarry,2019,1
Tristan Jarry,2020,1
Tristan Jarry,2021,1
Tristan Jarry,2022,1
Tristan Jarry,2023,1
Tristen Robins,2023,1
Triston Grant,2007,1
Triston Grant,2010,1
Troy Bodie,2009,1
Troy Bodie,2010,1
Troy Bodie,2011,2
Troy Bodie,2014,1
Troy Bodie,2015,1
Troy Brouwer,2007,1
Troy Brouwer,2008,1
Troy Brouwer,2009,1
Troy Brouwer,2010,1
Troy Brouwer,2011,1
Troy Brouwer,2012,1
Troy Brouwer,2013,1
Troy Brouwer,2014,1
Troy Brouwer,2015,1
Troy Brouwer,2016,1
Troy Brouwer,2017,1
Troy Brouwer,2018,1
Troy Brouwer,2019,1
Troy Brouwer,2020,1
Troy Grosenick,2015,1
Troy Grosenick,2021,1
Troy Stecher,2017,1
Troy Stecher,2018,1
Troy Stecher,2019,1
Troy Stecher,2020,1
Troy Stecher,2021,1
Troy Stecher,2022,2
Troy Stecher,2023,2
Troy Terry,2018,1
Troy Terry,2019,1
Troy Terry,2020,1
Troy Terry,2021,1
Troy Terry,2022,1
Troy Terry,2023,1
Tucker Poolman,2018,1
Tucker Poolman,2020,1
Tucker Poolman,2021,1
Tucker Poolman,2022,1
Tucker Poolman,2023,1
Tuomas Pihlman,2006,1
Tuomas Pihlman,2007,1
Tuomo Ruutu,2006,1
Tuomo Ruutu,2007,1
Tuomo Ruutu,2008,2
Tuomo Ruutu,2009,1
Tuomo Ruutu,2010,1
Tuomo Ruutu,2011,1
Tuomo Ruutu,2012,1
Tuomo Ruutu,2013,1
Tuomo Ruutu,2014,2
Tuomo Ruutu,2015,1
Tuomo Ruutu,2016,1
Turner Elson,2016,1
Turner Elson,2022,1
Turner Stevenson,2006,1
Tuukka Rask,2008,1
Tuukka Rask,2009,1
Tuukka Rask,2010,1
Tuukka Rask,2011,1
Tuukka Rask,2012,1
Tuukka Rask,2013,1
Tuukka Rask,2014,1
Tuukka Rask,2015,1
Tuukka Rask,2016,1
Tuukka Rask,2017,1
Tuukka Rask,2018,1
Tuukka Rask,2019,1
Tuukka Rask,2020,1
Tuukka Rask,2021,1
Tuukka Rask,2022,1
Ty Conklin,2006,1
Ty Conklin,2007,2
Ty Conklin,2008,1
Ty Conklin,2009,1
Ty Conklin,2010,1
Ty Conklin,2011,1
Ty Conklin,2012,1
Ty Dellandrea,2021,1
Ty Dellandrea,2022,1
Ty Dellandrea,2023,1
Ty Rattie,2014,1
Ty Rattie,2015,1
Ty Rattie,2016,1
Ty Rattie,2017,2
Ty Rattie,2018,1
Ty Rattie,2019,1
Ty Smith,2021,1
Ty Smith,2022,1
Ty Smith,2023,1
Ty Wishart,2009,1
Ty Wishart,2011,1
Ty Wishart,2012,1
Tyce Thompson,2021,1
Tyce Thompson,2022,1
Tyce Thompson,2023,1
Tye McGinn,2013,1
Tye McGinn,2014,1
Tye McGinn,2015,2
Tye McGinn,2016,1
Tyler Angle,2023,1
Tyler Arnason,2006,2
Tyler Arnason,2007,1
Tyler Arnason,2008,1
Tyler Arnason,2009,1
Tyler Benson,2020,1
Tyler Benson,2022,1
Tyler Benson,2023,1
Tyler Bertuzzi,2017,1
Tyler Bertuzzi,2018,1
Tyler Bertuzzi,2019,1
Tyler Bertuzzi,2020,1
Tyler Bertuzzi,2021,1
Tyler Bertuzzi,2022,1
Tyler Bertuzzi,2023,2
Tyler Bouck,2006,1
Tyler Bouck,2007,1
Tyler Bozak,2010,1
Tyler Bozak,2011,1
Tyler Bozak,2012,1
Tyler Bozak,2013,1
Tyler Bozak,2014,1
Tyler Bozak,2015,1
Tyler Bozak,2016,1
Tyler Bozak,2017,1
Tyler Bozak,2018,1
Tyler Bozak,2019,1
Tyler Bozak,2020,1
Tyler Bozak,2021,1
Tyler Bozak,2022,1
Tyler Bunz,2015,1
Tyler Cuma,2012,1
Tyler Eckford,2010,1
Tyler Eckford,2011,1
Tyler Ennis,2010,1
Tyler Ennis,2011,1
Tyler Ennis,2012,1
Tyler Ennis,2013,1
Tyler Ennis,2014,1
Tyler Ennis,2015,1
Tyler Ennis,2016,1
Tyler Ennis,2017,1
Tyler Ennis,2018,1
Tyler Ennis,2019,1
Tyler Ennis,2020,2
Tyler Ennis,2021,1
Tyler Ennis,2022,1
Tyler Gaudet,2015,1
Tyler Gaudet,2016,1
Tyler Gaudet,2017,1
Tyler Graovac,2015,1
Tyler Graovac,2016,1
Tyler Graovac,2017,1
Tyler Graovac,2018,1
Tyler Graovac,2020,1
Tyler Graovac,2021,1
Tyler Johnson,2013,1
Tyler Johnson,2014,1
Tyler Johnson,2015,1
Tyler Johnson,2016,1
Tyler Johnson,2017,1
Tyler Johnson,2018,1
Tyler Johnson,2019,1
Tyler Johnson,2020,1
Tyler Johnson,2021,1
Tyler Johnson,2022,1
Tyler Johnson,2023,1
Tyler Kennedy,2008,1
Tyler Kennedy,2009,1
Tyler Kennedy,2010,1
Tyler Kennedy,2011,1
Tyler Kennedy,2012,1
Tyler Kennedy,2013,1
Tyler Kennedy,2014,1
Tyler Kennedy,2015,2
Tyler Kennedy,2016,1
Tyler Kleven,2023,1
Tyler Lewington,2019,1
Tyler Lewington,2020,1
Tyler Lewington,2021,1
Tyler Lewington,2022,1
Tyler Motte,2017,1
Tyler Motte,2018,2
Tyler Motte,2019,1
Tyler Motte,2020,1
Tyler Motte,2021,1
Tyler Motte,2022,2
Tyler Motte,2023,2
Tyler Myers,2010,1
Tyler Myers,2011,1
Tyler Myers,2012,1
Tyler Myers,2013,1
Tyler Myers,2014,1
Tyler Myers,2015,2
Tyler Myers,2016,1
Tyler Myers,2017,1
Tyler Myers,2018,1
Tyler Myers,2019,1
Tyler Myers,2020,1
Tyler Myers,2021,1
Tyler Myers,2022,1
Tyler Myers,2023,1
Tyler Pitlick,2014,1
Tyler Pitlick,2015,1
Tyler Pitlick,2017,1
Tyler Pitlick,2018,1
Tyler Pitlick,2019,1
Tyler Pitlick,2020,1
Tyler Pitlick,2021,1
Tyler Pitlick,2022,2
Tyler Pitlick,2023,1
Tyler Randell,2016,1
Tyler Seguin,2011,1
Tyler Seguin,2012,1
Tyler Seguin,2013,1
Tyler Seguin,2014,1
Tyler Seguin,2015,1
Tyler Seguin,2016,1
Tyler Seguin,2017,1
Tyler Seguin,2018,1
Tyler Seguin,2019,1
Tyler Seguin,2020,1
Tyler Seguin,2021,1
Tyler Seguin,2022,1
Tyler Seguin,2023,1
Tyler Sloan,2009,1
Tyler Sloan,2010,1
Tyler Sloan,2011,1
Tyler Toffoli,2013,1
Tyler Toffoli,2014,1
Tyler Toffoli,2015,1
Tyler Toffoli,2016,1
Tyler Toffoli,2017,1
Tyler Toffoli,2018,1
Tyler Toffoli,2019,1
Tyler Toffoli,2020,2
Tyler Toffoli,2021,1
Tyler Toffoli,2022,2
Tyler Toffoli,2023,1
Tyler Tucker,2023,1
Tyler Weiman,2008,1
Tyler Wotherspoon,2014,1
Tyler Wotherspoon,2015,1
Tyler Wotherspoon,2016,1
Tyler Wotherspoon,2017,1
Tyler Wright,2006,2
Tyrell Goulbourne,2018,1
Tyrell Goulbourne,2019,1
Tyson Barrie,2012,1
Tyson Barrie,2013,1
Tyson Barrie,2014,1
Tyson Barrie,2015,1
Tyson Barrie,2016,1
Tyson Barrie,2017,1
Tyson Barrie,2018,1
Tyson Barrie,2019,1
Tyson Barrie,2020,1
Tyson Barrie,2021,1
Tyson Barrie,2022,1
Tyson Barrie,2023,2
Tyson Foerster,2023,1
Tyson Jost,2017,1
Tyson Jost,2018,1
Tyson Jost,2019,1
Tyson Jost,2020,1
Tyson Jost,2021,1
Tyson Jost,2022,2
Tyson Jost,2023,2
Tyson Nash,2006,1
Tyson Strachan,2009,1
Tyson Strachan,2010,1
Tyson Strachan,2011,1
Tyson Strachan,2012,1
Tyson Strachan,2013,1
Tyson Strachan,2014,1
Tyson Strachan,2015,1
Tyson Strachan,2016,1
Ukko-Pekka Luukkonen,2021,1
Ukko-Pekka Luukkonen,2022,1
Ukko-Pekka Luukkonen,2023,1
Urho Vaakanainen,2019,1
Urho Vaakanainen,2020,1
Urho Vaakanainen,2021,1
Urho Vaakanainen,2022,2
Urho Vaakanainen,2023,1
Vadim Shipachyov,2018,1
Valentin Zykov,2017,1
Valentin Zykov,2018,1
Valentin Zykov,2019,3
Valentin Zykov,2020,1
Valeri Nichushkin,2014,1
Valeri Nichushkin,2015,1
Valeri Nichushkin,2016,1
Valeri Nichushkin,2019,1
Valeri Nichushkin,2020,1
Valeri Nichushkin,2021,1
Valeri Nichushkin,2022,1
Valeri Nichushkin,2023,1
Valtteri Filppula,2006,1
Valtteri Filppula,2007,1
Valtteri Filppula,2008,1
Valtteri Filppula,2009,1
Valtteri Filppula,2010,1
Valtteri Filppula,2011,1
Valtteri Filppula,2012,1
Valtteri Filppula,2013,1
Valtteri Filppula,2014,1
Valtteri Filppula,2015,1
Valtteri Filppula,2016,1
Valtteri Filppula,2017,2
Valtteri Filppula,2018,1
Valtteri Filppula,2019,1
Valtteri Filppula,2020,1
Valtteri Filppula,2021,1
Valtteri Puustinen,2022,1
Vasily Podkolzin,2022,1
Vasily Podkolzin,2023,1
Veini Vehviläinen,2021,1
Vernon Fiddler,2006,1
Vernon Fiddler,2007,1
Vernon Fiddler,2008,1
Vernon Fiddler,2009,1
Vernon Fiddler,2010,1
Vernon Fiddler,2011,1
Vernon Fiddler,2012,1
Vernon Fiddler,2013,1
Vernon Fiddler,2014,1
Vernon Fiddler,2015,1
Vernon Fiddler,2016,1
Vernon Fiddler,2017,2
Vesa Toskala,2006,1
Vesa Toskala,2007,1
Vesa Toskala,2008,1
Vesa Toskala,2009,1
Vesa Toskala,2010,2
Victor Antipin,2018,1
Victor Bartley,2013,1
Victor Bartley,2014,1
Victor Bartley,2015,1
Victor Bartley,2016,2
Victor Ejdsell,2018,1
Victor Hedman,2010,1
Victor Hedman,2011,1
Victor Hedman,2012,1
Victor Hedman,2013,1
Victor Hedman,2014,1
Victor Hedman,2015,1
Victor Hedman,2016,1
Victor Hedman,2017,1
Victor Hedman,2018,1
Victor Hedman,2019,1
Victor Hedman,2020,1
Victor Hedman,2021,1
Victor Hedman,2022,1
Victor Hedman,2023,1
Victor Mete,2018,1
Victor Mete,2019,1
Victor Mete,2020,1
Victor Mete,2021,2
Victor Mete,2022,1
Victor Mete,2023,1
Victor Olofsson,2019,1
Victor Olofsson,2020,1
Victor Olofsson,2021,1
Victor Olofsson,2022,1
Victor Olofsson,2023,1
Victor Oreskovich,2010,1
Victor Oreskovich,2011,1
Victor Oreskovich,2012,1
Victor Rask,2015,1
Victor Rask,2016,1
Victor Rask,2017,1
Victor Rask,2018,1
Victor Rask,2019,2
Victor Rask,2020,1
Victor Rask,2021,1
Victor Rask,2022,2
Victor Söderström,2021,1
Victor Söderström,2022,1
Victor Söderström,2023,1
Viktor Arvidsson,2015,1
Viktor Arvidsson,2016,1
Viktor Arvidsson,2017,1
Viktor Arvidsson,2018,1
Viktor Arvidsson,2019,1
Viktor Arvidsson,2020,1
Viktor Arvidsson,2021,1
Viktor Arvidsson,2022,1
Viktor Arvidsson,2023,1
Viktor Fasth,2013,1
Viktor Fasth,2014,2
Viktor Fasth,2015,1
Viktor Kozlov,2006,1
Viktor Kozlov,2007,1
Viktor Kozlov,2008,1
Viktor Kozlov,2009,1
Viktor Lodin,2022,1
Viktor Lööv,2016,1
Viktor Stålberg,2010,1
Viktor Stålberg,2011,1
Viktor Stålberg,2012,1
Viktor Stålberg,2013,1
Viktor Stålberg,2014,1
Viktor Stålberg,2015,1
Viktor Stålberg,2016,1
Viktor Stålberg,2017,2
Viktor Svedberg,2016,1
Viktor Tikhonov,2009,1
Viktor Tikhonov,2016,2
Ville Heinola,2020,1
Ville Heinola,2021,1
Ville Heinola,2022,1
Ville Heinola,2023,1
Ville Husso,2021,1
Ville Husso,2022,1
Ville Husso,2023,1
Ville Koistinen,2008,1
Ville Koistinen,2009,1
Ville Koistinen,2010,1
Ville Leino,2009,1
Ville Leino,2010,2
Ville Leino,2011,1
Ville Leino,2012,1
Ville Leino,2013,1
Ville Leino,2014,1
Ville Nieminen,2006,2
Ville Nieminen,2007,2
Ville Peltonen,2007,1
Ville Peltonen,2008,1
Ville Peltonen,2009,1
Vince Dunn,2018,1
Vince Dunn,2019,1
Vince Dunn,2020,1
Vince Dunn,2021,1
Vince Dunn,2022,1
Vince Dunn,2023,1
Vincent Desharnais,2023,1
Vincent Iorio,2023,1
Vincent Lecavalier,2006,1
Vincent Lecavalier,2007,1
Vincent Lecavalier,2008,1
Vincent Lecavalier,2009,1
Vincent Lecavalier,2010,1
Vincent Lecavalier,2011,1
Vincent Lecavalier,2012,1
Vincent Lecavalier,2013,1
Vincent Lecavalier,2014,1
Vincent Lecavalier,2015,1
Vincent Lecavalier,2016,2
Vincent Trocheck,2014,1
Vincent Trocheck,2015,1
Vincent Trocheck,2016,1
Vincent Trocheck,2017,1
Vincent Trocheck,2018,1
Vincent Trocheck,2019,1
Vincent Trocheck,2020,2
Vincent Trocheck,2021,1
Vincent Trocheck,2022,1
Vincent Trocheck,2023,1
Vinni Lettieri,2018,1
Vinni Lettieri,2019,1
Vinni Lettieri,2021,1
Vinni Lettieri,2022,1
Vinni Lettieri,2023,1
Vinnie Hinostroza,2016,1
Vinnie Hinostroza,2017,1
Vinnie Hinostroza,2018,1
Vinnie Hinostroza,2019,1
Vinnie Hinostroza,2020,1
Vinnie Hinostroza,2021,2
Vinnie Hinostroza,2022,1
Vinnie Hinostroza,2023,1
Vinny Prospal,2006,1
Vinny Prospal,2007,1
Vinny Prospal,2008,2
Vinny Prospal,2009,1
Vinny Prospal,2010,1
Vinny Prospal,2011,1
Vinny Prospal,2012,1
Vinny Prospal,2013,1
Vitali Kolesnik,2006,1
Vitali Kravtsov,2021,1
Vitali Kravtsov,2023,2
Vitaly Abramov,2019,1
Vitaly Abramov,2020,1
Vitaly Abramov,2021,1
Vitaly Vishnevski,2006,1
Vitaly Vishnevski,2007,2
Vitaly Vishnevski,2008,1
Vladimir Malakhov,2006,1
Vladimir Tarasenko,2013,1
Vladimir Tarasenko,2014,1
Vladimir Tarasenko,2015,1
Vladimir Tarasenko,2016,1
Vladimir Tarasenko,2017,1
Vladimir Tarasenko,2018,1
Vladimir Tarasenko,2019,1
Vladimir Tarasenko,2020,1
Vladimir Tarasenko,2021,1
Vladimir Tarasenko,2022,1
Vladimir Tarasenko,2023,2
Vladimir Tkachev,2022,1
Vladimir Zharkov,2010,1
Vladimir Zharkov,2011,1
Vladimir Zharkov,2012,1
Vladimír Mihálik,2009,1
Vladimír Mihálik,2010,1
Vladimír Országh,2006,1
Vladimír Sobotka,2008,1
Vladimír Sobotka,2009,1
Vladimír Sobotka,2010,1
Vladimír Sobotka,2011,1
Vladimír Sobotka,2012,1
Vladimír Sobotka,2013,1
Vladimír Sobotka,2014,1
Vladimír Sobotka,2017,1
Vladimír Sobotka,2018,1
Vladimír Sobotka,2019,1
Vladimír Sobotka,2020,1
Vladislav Gavrikov,2020,1
Vladislav Gavrikov,2021,1
Vladislav Gavrikov,2022,1
Vladislav Gavrikov,2023,2
Vladislav Kamenev,2017,1
Vladislav Kamenev,2018,1
Vladislav Kamenev,2019,1
Vladislav Kamenev,2020,1
Vladislav Kolyachonok,2022,1
Vladislav Kolyachonok,2023,1
Vladislav Namestnikov,2014,1
Vladislav Namestnikov,2015,1
Vladislav Namestnikov,2016,1
Vladislav Namestnikov,2017,1
Vladislav Namestnikov,2018,2
Vladislav Namestnikov,2019,1
Vladislav Namestnikov,2020,3
Vladislav Namestnikov,2021,1
Vladislav Namestnikov,2022,2
Vladislav Namestnikov,2023,2
Vojtěch Mozík,2016,1
Vojtěch Polák,2006,1
Vojtěch Polák,2007,1
Vyacheslav Kozlov,2006,1
Vyacheslav Kozlov,2007,1
Vyacheslav Kozlov,2008,1
Vyacheslav Kozlov,2009,1
Vyacheslav Kozlov,2010,1
Václav Varaďa,2006,1
Vítek Vaněček,2021,1
Vítek Vaněček,2022,1
Vítek Vaněček,2023,1
Wade Allison,2021,1
Wade Allison,2022,1
Wade Allison,2023,1
Wade Belak,2006,1
Wade Belak,2007,1
Wade Belak,2008,2
Wade Belak,2009,2
Wade Belak,2010,1
Wade Belak,2011,1
Wade Brookbank,2006,1
Wade Brookbank,2007,1
Wade Brookbank,2008,1
Wade Brookbank,2009,1
Wade Dubielewicz,2006,1
Wade Dubielewicz,2007,1
Wade Dubielewicz,2008,1
Wade Dubielewicz,2009,1
Wade Dubielewicz,2010,1
Wade Megan,2017,1
Wade Megan,2018,1
Wade Megan,2019,1
Wade Redden,2006,1
Wade Redden,2007,1
Wade Redden,2008,1
Wade Redden,2009,1
Wade Redden,2010,1
Wade Redden,2013,2
Wade Skolney,2006,1
Walker Duehr,2022,1
Walker Duehr,2023,1
Warren Foegele,2018,1
Warren Foegele,2019,1
Warren Foegele,2020,1
Warren Foegele,2021,1
Warren Foegele,2022,1
Warren Foegele,2023,1
Warren Peters,2009,1
Warren Peters,2010,1
Warren Peters,2011,1
Warren Peters,2012,1
Wayne Primeau,2006,2
Wayne Primeau,2007,2
Wayne Primeau,2008,1
Wayne Primeau,2009,1
Wayne Primeau,2010,1
Wayne Simmonds,2009,1
Wayne Simmonds,2010,1
Wayne Simmonds,2011,1
Wayne Simmonds,2012,1
Wayne Simmonds,2013,1
Wayne Simmonds,2014,1
Wayne Simmonds,2015,1
Wayne Simmonds,2016,1
Wayne Simmonds,2017,1
Wayne Simmonds,2018,1
Wayne Simmonds,2019,2
Wayne Simmonds,2020,2
Wayne Simmonds,2021,1
Wayne Simmonds,2022,1
Wayne Simmonds,2023,1
Wes O'Neill,2009,1
Wes O'Neill,2010,1
Wes Walz,2006,1
Wes Walz,2007,1
Wes Walz,2008,1
Will Acton,2014,1
Will Acton,2015,1
Will Butcher,2018,1
Will Butcher,2019,1
Will Butcher,2020,1
Will Butcher,2021,1
Will Butcher,2022,1
Will O'Neill,2018,1
William Bitten,2023,1
William Borgen,2019,1
William Borgen,2021,1
William Borgen,2022,1
William Borgen,2023,1
William Carrier,2017,1
William Carrier,2018,1
William Carrier,2019,1
William Carrier,2020,1
William Carrier,2021,1
William Carrier,2022,1
William Carrier,2023,1
William Cuylle,2023,1
William Dufour,2023,1
William Eklund,2022,1
William Eklund,2023,1
William Karlsson,2015,2
William Karlsson,2016,1
William Karlsson,2017,1
William Karlsson,2018,1
William Karlsson,2019,1
William Karlsson,2020,1
William Karlsson,2021,1
William Karlsson,2022,1
William Karlsson,2023,1
William Lagesson,2020,1
William Lagesson,2021,1
William Lagesson,2022,2
William Lockwood,2021,1
William Lockwood,2022,1
William Lockwood,2023,1
William Nylander,2016,1
William Nylander,2017,1
William Nylander,2018,1
William Nylander,2019,1
William Nylander,2020,1
William Nylander,2021,1
William Nylander,2022,1
William Nylander,2023,1
Willie Mitchell,2006,2
Willie Mitchell,2007,1
Willie Mitchell,2008,1
Willie Mitchell,2009,1
Willie Mitchell,2010,1
Willie Mitchell,2011,1
Willie Mitchell,2012,1
Willie Mitchell,2014,1
Willie Mitchell,2015,1
Willie Mitchell,2016,1
Wojtek Wolski,2006,1
Wojtek Wolski,2007,1
Wojtek Wolski,2008,1
Wojtek Wolski,2009,1
Wojtek Wolski,2010,2
Wojtek Wolski,2011,2
Wojtek Wolski,2012,2
Wojtek Wolski,2013,1
Wyatt Johnston,2023,1
Wyatt Kaiser,2023,1
Wyatt Kalynuk,2021,1
Wyatt Kalynuk,2022,1
Wyatt Smith,2006,1
Wyatt Smith,2007,1
Wyatt Smith,2008,1
Xavier Ouellet,2014,1
Xavier Ouellet,2015,1
Xavier Ouellet,2016,1
Xavier Ouellet,2017,1
Xavier Ouellet,2018,1
Xavier Ouellet,2019,1
Xavier Ouellet,2020,1
Xavier Ouellet,2021,1
Yakov Trenin,2020,1
Yakov Trenin,2021,1
Yakov Trenin,2022,1
Yakov Trenin,2023,1
Yan Stastny,2006,2
Yan Stastny,2007,1
Yan Stastny,2008,1
Yan Stastny,2009,1
Yan Stastny,2010,1
Yanic Perreault,2006,1
Yanic Perreault,2007,2
Yanic Perreault,2008,1
Yanick Lehoux,2006,1
Yanick Lehoux,2007,1
Yann Danis,2006,1
Yann Danis,2009,1
Yann Danis,2010,1
Yann Danis,2012,1
Yann Danis,2013,1
Yann Danis,2016,1
Yann Sauvé,2011,1
Yann Sauvé,2014,1
Yanni Gourde,2016,1
Yanni Gourde,2017,1
Yanni Gourde,2018,1
Yanni Gourde,2019,1
Yanni Gourde,2020,1
Yanni Gourde,2021,1
Yanni Gourde,2022,1
Yanni Gourde,2023,1
Yannick Tremblay,2007,1
Yannick Weber,2009,1
Yannick Weber,2010,1
Yannick Weber,2011,1
Yannick Weber,2012,1
Yannick Weber,2013,1
Yannick Weber,2014,1
Yannick Weber,2015,1
Yannick Weber,2016,1
Yannick Weber,2017,1
Yannick Weber,2018,1
Yannick Weber,2019,1
Yannick Weber,2020,1
Yannick Weber,2021,1
Yaroslav Askarov,2023,1
Yegor Chinakhov,2022,1
Yegor Chinakhov,2023,1
Yegor Sharangovich,2021,1
Yegor Sharangovich,2022,1
Yegor Sharangovich,2023,1
Yegor Zamula,2021,1
Yegor Zamula,2022,1
Yegor Zamula,2023,1
Yohann Auvitu,2017,1
Yohann Auvitu,2018,1
Yutaka Fukufuji,2007,1
Zac Dalpe,2011,1
Zac Dalpe,2012,1
Zac Dalpe,2013,1
Zac Dalpe,2014,1
Zac Dalpe,2015,1
